Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;
110001515000001;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001515;"FILADÉLFIA D'OESTE";11000151500;"FILADÉLFIA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";2;0;28;98;3,5;1,37;633,39;224566,77;682,12;207968,35;382,62;220574,71;632,79;206214,41
110001515000002;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001515;"FILADÉLFIA D'OESTE";11000151500;"FILADÉLFIA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;124;429;3,46;2,93;740,27;736833,57;812,34;750139,83;349,34;401679,53;672,38;556750,13
110001515000003;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001515;"FILADÉLFIA D'OESTE";11000151500;"FILADÉLFIA D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;46;152;3,3;2,39;601,43;188180,92;614,8;184054,07;309,57;171603,82;555,25;171374,68
110001520000001;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001520;"IZIDOLÂNDIA";11000152000;"IZIDOLÂNDIA";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";1;0;47;166;3,53;2,6;864,26;447298,89;923,18;422840,8;481,8;465123,98;856,53;506373,82
110001520000004;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001520;"IZIDOLÂNDIA";11000152000;"IZIDOLÂNDIA";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;174;635;3,65;3,37;770,67;1054299,1;807,81;1075231,93;336,48;664720,79;758,52;1180579,91
110001525000001;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";1;0;51;166;3,25;1,79;409,8;152217,96;535,9;130935,36;233,71;102749,84;460,64;97918,06
110001525000002;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;56;325;5,8;6,96;238,14;82457,72;459,86;56368,84;114,87;44621,34;320,42;58792,97
110001525000003;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;49;167;3,41;3,7;306,84;100965,06;485;72254,6;170,11;72911,69;393,21;80939,47
110001525000004;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;35;116;3,31;1,93;686;940318,82;923,46;1050775,54;327,65;441488,25;698,98;687761,57
110001525000005;1;"Região Norte";11;"Rondônia";1102;"Leste Rondoniense";11006;"Cacoal";00;"Municípios não pertencentes a estrutura de RM";1100015;"ALTA FLORESTA D'OESTE";110001525;"NOVA GEASE D'OESTE";11000152500;"NOVA GEASE D'OESTE";1100015000;"ALTA FLORESTA D'OESTE (demais setores)";8;0;26;79;3,04;4,44;540,38;291009,85;739,47;248780,26;306,85;202651,67;632,88;211924,82
